cell_id,user_id,g1_overall_metric,g2_overall_metric,overall_delta_g2_minus_g1,overall_headroom_retention,g1_overall_n_eval_points,g2_overall_n_eval_points,g1_overall_class_count_present,g2_overall_class_count_present,g1_recommend_metric,g2_recommend_metric,recommend_delta_g2_minus_g1,recommend_headroom_retention,g1_recommend_n_eval_points,g2_recommend_n_eval_points,g1_recommend_class_count_present,g2_recommend_class_count_present
low_diversity,798,0.08858283926218709,0.023893633540372668,-0.06468920572181441,-0.12830982303154662,300,300,32,32,0.25,0.0,-0.25,-0.14285714285714285,7,7,4,4
low_diversity,799,0.0879248903508772,0.019345238095238096,-0.0685796522556391,-0.21005354983589564,300,300,32,32,0.3333333333333333,0.0,-0.3333333333333333,-0.10344827586206898,5,5,3,3
flat_theta,640,0.11695791953144893,0.05105632215007214,-0.0659015973813768,0.23109092203322681,300,300,32,32,0.14285714285714285,0.14285714285714285,0.0,1.0,7,7,7,7
flat_theta,641,0.1015417685424479,0.03837776806526806,-0.06316400047717984,0.1014025996651903,300,300,32,32,0.0,0.0,0.0,nan,8,8,7,7
flat_theta,642,0.0726213023088023,0.036793154761904756,-0.035828147546897546,0.13398550329718228,300,300,32,32,0.0,0.0,0.0,nan,5,5,4,4
flat_theta,643,0.08095238095238096,0.046502976190476185,-0.03444940476190477,0.30688622754491,300,300,32,32,0.14285714285714285,0.14285714285714285,0.0,1.0,8,8,7,7
flat_theta,644,0.11234097805788983,0.03650793650793651,-0.07583304154995332,0.06483996905528672,300,300,32,32,0.3333333333333333,0.0,-0.3333333333333333,-0.10344827586206898,3,3,3,3
flat_theta,645,0.10313852813852814,0.020876718257232963,-0.08226180988129518,-0.14429676071233333,300,300,32,32,0.25,0.0,-0.25,-0.14285714285714285,4,4,4,4
flat_theta,646,0.09305935292777398,0.05035173160173159,-0.04270762132604239,0.30904273701186485,300,300,32,32,0.0,0.0,0.0,nan,5,5,5,5
flat_theta,647,0.10110033195970695,0.056166576479076476,-0.04493375548063048,0.3567137876087627,300,300,32,32,0.0,0.0,0.0,nan,3,3,3,3
flat_theta,648,0.08004322066822067,0.04711920024420024,-0.03292402042402043,0.32523371129989687,300,300,32,32,0.0,0.0,0.0,nan,5,5,5,5
flat_theta,649,0.09644491792929293,0.0221551452020202,-0.07428977272727272,-0.1395025116504267,300,300,32,32,0.0,0.5,0.5,nan,2,2,2,2
flat_theta,650,0.05723252442002442,0.01345486111111111,-0.043777663308913306,-0.684888758352302,300,300,32,32,0.0,0.0,0.0,nan,6,6,6,6
flat_theta,651,0.09735073953823953,0.015873015873015872,-0.08147772366522366,-0.23262953235324219,300,300,32,32,0.16666666666666666,0.0,-0.16666666666666666,-0.23076923076923078,6,6,6,6
flat_theta,652,0.09148685515873016,0.03351271124708624,-0.05797414391164392,0.03756356870098496,300,300,32,32,0.0,0.0,0.0,nan,9,9,6,6
flat_theta,653,0.10613934676434676,0.02177804834054834,-0.08436129842379841,-0.12647929336674432,300,300,32,32,0.0,0.0,0.0,nan,5,5,5,5
flat_theta,654,0.09645432692307693,0.011991914335664336,-0.08446241258741259,-0.2953498114788437,300,300,32,32,0.1111111111111111,0.1111111111111111,0.0,1.0,10,10,9,9
flat_theta,655,0.06137820512820513,0.03495592948717949,-0.026422275641025644,0.12300531914893617,300,300,32,32,0.0,0.125,0.125,nan,8,8,8,8
flat_theta,656,0.11587024087024088,0.033362644300144295,-0.08250759657009658,0.024966181594588993,300,300,32,32,0.25,0.0,-0.25,-0.14285714285714285,4,4,4,4
flat_theta,657,0.12503634203880915,0.020337301587301584,-0.10469904045150756,-0.11635701079142952,300,300,32,32,0.0,0.0,0.0,nan,2,2,2,2
flat_theta,658,0.08828350468975468,0.03854786706349206,-0.049735637626262624,0.12795754185527064,300,300,32,32,0.0,0.0,0.0,nan,2,2,2,2
flat_theta,659,0.04911954365079365,0.028682255244755244,-0.020437288406038406,-0.14369391885006047,300,300,32,32,0.0,0.0,0.0,nan,5,5,5,5
flat_theta,660,0.08244715354090354,0.02452256944444444,-0.0579245840964591,-0.13140243334389157,300,300,32,32,0.0,0.0,0.0,nan,5,5,4,4
flat_theta,661,0.10951585179526357,0.014105902777777776,-0.0954099490174858,-0.2190495194132639,300,300,32,32,0.0,0.0,0.0,nan,7,7,7,7
flat_theta,662,0.09603651556776557,0.023697916666666666,-0.07233859890109891,-0.11656875303679491,300,300,32,32,0.0,0.0,0.0,nan,3,3,3,3
flat_theta,663,0.10184901903651905,0.023327020202020203,-0.07852199883449884,-0.1122250692163505,300,300,32,32,0.25,0.0,-0.25,-0.14285714285714285,4,4,4,4
flat_theta,664,0.0844970134032634,0.02873263888888889,-0.055764374514374514,-0.04727703865841281,300,300,32,32,0.3333333333333333,0.0,-0.3333333333333333,-0.10344827586206898,7,7,3,3
flat_theta,665,0.07905446269416858,0.01156045751633987,-0.0674940051778287,-0.4118766611733502,300,300,32,32,0.0,0.0,0.0,nan,6,6,6,6
flat_theta,666,0.10754479895104896,0.019618402430902432,-0.08792639652014653,-0.1524559698566143,300,300,32,32,0.25,0.0,-0.25,-0.14285714285714285,5,5,4,4
flat_theta,667,0.10371453505644682,0.017959267040149392,-0.08575526801629743,-0.18341017367320012,300,300,32,32,0.0,0.0,0.0,nan,6,6,6,6
flat_theta,668,0.11206965549070813,0.04248511904761904,-0.0695845364430891,0.13901468620972715,300,300,32,32,0.125,0.0,-0.125,-0.3333333333333333,11,11,8,8
flat_theta,669,0.12120392628205129,0.014155982905982906,-0.10704794337606838,-0.19003080577515497,300,300,32,32,0.0,0.0,0.0,nan,7,7,7,7
flat_theta,670,0.10589574898785425,0.03412126068376068,-0.07177448830409358,0.03846516007532952,300,300,32,32,0.0,0.0,0.0,nan,5,5,5,5
flat_theta,671,0.09797177393684746,0.03150093370681606,-0.0664708402300314,0.0037608968108906854,300,300,32,32,0.14285714285714285,0.0,-0.14285714285714285,-0.28,7,7,7,7
flat_theta,672,0.10411949161949163,0.02717013888888889,-0.07694935273060274,-0.05598860401572777,300,300,32,32,0.0,0.125,0.125,nan,9,9,8,8
flat_theta,673,0.10638892357642357,0.024405889249639247,-0.08198303432678433,-0.09108608993313072,300,300,32,32,0.14285714285714285,0.0,-0.14285714285714285,-0.28,9,9,7,7
flat_theta,674,0.08066031191031191,0.06249999999999999,-0.018160311910311915,0.6324590716351688,300,300,32,32,0.0,0.0,0.0,nan,8,8,7,7
flat_theta,675,0.0734273538961039,0.017881944444444443,-0.05554540945165946,-0.3169486542111031,300,300,32,32,0.16666666666666666,0.0,-0.16666666666666666,-0.23076923076923078,7,7,6,6
flat_theta,676,0.11366792929292929,0.025847763347763345,-0.08782016594516595,-0.06554686217650602,300,300,32,32,0.0,0.0,0.0,nan,6,6,5,5
flat_theta,677,0.11741240530303029,0.025007327741702744,-0.09240507756132754,-0.07245239076534583,300,300,32,32,0.125,0.0,-0.125,-0.3333333333333333,10,10,8,8
flat_theta,678,0.09947964362026862,0.04806660353535354,-0.05141304008491508,0.24647063421503668,300,300,32,32,0.0,0.16666666666666666,0.16666666666666666,nan,6,6,6,6
flat_theta,679,0.10533703549739734,0.022551169590643277,-0.08278586590675406,-0.11741366557529909,300,300,32,32,0.14285714285714285,0.0,-0.14285714285714285,-0.28,7,7,7,7
flat_theta,680,0.10725784632034631,0.026763167388167388,-0.08049467893217892,-0.05903117676722733,300,300,32,32,0.0,0.0,0.0,nan,6,6,5,5
flat_theta,681,0.09966517857142856,0.03405257936507937,-0.0656125992063492,0.040964292187783274,300,300,32,32,0.3333333333333333,0.0,-0.3333333333333333,-0.10344827586206898,4,4,3,3
flat_theta,682,0.08501082251082251,0.035416666666666666,-0.04959415584415584,0.07750377453447407,300,300,32,32,0.0,0.3333333333333333,0.3333333333333333,nan,3,3,3,3
flat_theta,683,0.07702505827505828,0.04172979797979798,-0.0352952602952603,0.2289412263950774,300,300,32,32,0.0,0.0,0.0,nan,6,6,5,5
flat_theta,684,0.09389204545454546,0.01950757575757576,-0.07438446969696971,-0.18745275888133028,300,300,32,32,0.0,0.0,0.0,nan,7,7,6,6
flat_theta,685,0.09702953296703297,0.050967261904761904,-0.046062271062271065,0.2997476724963021,300,300,32,32,0.0,0.0,0.0,nan,3,3,3,3
flat_theta,686,0.07829097985347985,0.03580109126984127,-0.042489888583638585,0.09674737397088043,300,300,32,32,0.125,0.0,-0.125,-0.3333333333333333,9,9,8,8
flat_theta,687,0.08722207633053221,0.04413490155677656,-0.04308717477375565,0.23020231518100703,300,300,32,32,0.2,0.0,-0.2,-0.18518518518518517,5,5,5,5
flat_theta,688,0.11546942640692641,0.026822916666666665,-0.08864650974025974,-0.05256605895108828,300,300,32,32,0.0,0.0,0.0,nan,4,4,4,4
flat_theta,689,0.09431029040404042,0.03293650793650794,-0.06137378246753248,0.02674437313406154,300,300,32,32,0.0,0.0,0.0,nan,8,8,8,8
flat_theta,690,0.10498425185925186,0.022433035714285714,-0.08255121614496615,-0.11957759200628507,300,300,32,32,0.0,0.0,0.0,nan,4,4,4,4
flat_theta,691,0.10527657085561498,0.03247767857142857,-0.07279889228418641,0.016584296114743595,300,300,32,32,0.125,0.0,-0.125,-0.3333333333333333,9,9,8,8
flat_theta,692,0.05841363497613498,0.028956980519480518,-0.02945665445665446,-0.0844150454287156,300,300,32,32,0.0,0.0,0.0,nan,5,5,5,5
flat_theta,693,0.05183072136197136,0.03552064255189255,-0.01631007881007881,0.20750694189873042,300,300,32,32,0.0,0.0,0.0,nan,7,7,7,7
flat_theta,694,0.09871127136752136,0.026475694444444444,-0.07223557692307692,-0.070771058101554,300,300,32,32,0.2,0.0,-0.2,-0.18518518518518517,7,7,5,5
flat_theta,695,0.10234775947092123,0.026040768871651222,-0.07630699059927001,-0.0732685694614517,300,300,32,32,0.0,0.0,0.0,nan,6,6,5,5
flat_theta,696,0.08218968531468532,0.023971081002331,-0.058218604312354316,-0.1428928928928929,300,300,32,32,0.0,0.0,0.0,nan,6,6,5,5
flat_theta,697,0.1145344239094239,0.011755171911421912,-0.10277925199800197,-0.23407531893094102,300,300,32,32,0.0,0.0,0.0,nan,6,6,4,4
flat_theta,698,0.10132091662422543,0.02866161616161616,-0.07265930046260927,-0.03693948877912875,300,300,32,32,0.14285714285714285,0.0,-0.14285714285714285,-0.28,10,10,7,7
flat_theta,699,0.12364458458208458,0.018744276556776556,-0.10490030802530802,-0.13535126003097284,300,300,32,32,0.0,0.0,0.0,nan,8,8,6,6
flat_theta,700,0.10960836038961039,0.023561507936507936,-0.08604685245310245,-0.09811961385184227,300,300,32,32,0.0,0.25,0.25,nan,4,4,4,4
flat_theta,701,0.07022187881562882,0.03468840187590187,-0.03553347693972694,0.08822776782634809,300,300,32,32,0.0,0.0,0.0,nan,7,7,7,7
flat_theta,702,0.09328348688957241,0.03808734668109668,-0.055196140208475734,0.11022025399391197,300,300,32,32,0.0,0.0,0.0,nan,7,7,5,5
flat_theta,703,0.05698538714574899,0.03187736742424242,-0.025108019721506565,0.024377617507341527,300,300,32,32,0.0,0.16666666666666666,0.16666666666666666,nan,7,7,6,6
flat_theta,704,0.07873785732241614,0.01815510878010878,-0.060582748542307364,-0.27575241247429194,300,300,32,32,0.0,0.0,0.0,nan,6,6,6,6
flat_theta,705,0.08413318452380952,0.027951388888888887,-0.05618179563492064,-0.06237542502051827,300,300,32,32,0.0,0.14285714285714285,0.14285714285714285,nan,7,7,7,7
flat_theta,706,0.0827899531024531,0.02714646464646464,-0.05564348845598846,-0.07961853099435683,300,300,32,32,0.0,0.0,0.0,nan,5,5,5,5
flat_theta,707,0.10599462832918716,0.041949166030048377,-0.06404546229913878,0.1431429424322984,300,300,32,32,0.14285714285714285,0.0,-0.14285714285714285,-0.28,7,7,7,7
flat_theta,708,0.09817981497668997,0.023958680208680208,-0.07422113476800976,-0.10893978705692196,300,300,32,32,0.0,0.0,0.0,nan,5,5,5,5
flat_theta,709,0.10505133572567783,0.011458333333333334,-0.0935930023923445,-0.2681749113624852,300,300,32,32,0.2,0.0,-0.2,-0.18518518518518517,6,6,5,5
flat_theta,710,0.07578749375624376,0.033308531746031746,-0.042478962010212014,0.046220197240963025,300,300,32,32,0.2,0.0,-0.2,-0.18518518518518517,5,5,5,5
flat_theta,711,0.1086853250915751,0.01633613782051282,-0.09234918727106227,-0.19259765697180234,300,300,32,32,0.14285714285714285,0.0,-0.14285714285714285,-0.28,8,8,7,7
flat_theta,712,0.10182691593537181,0.014940268065268065,-0.08688664787010375,-0.23109159303116852,300,300,32,32,0.16666666666666666,0.0,-0.16666666666666666,-0.23076923076923078,6,6,6,6
flat_theta,713,0.09286165223665224,0.030048250360750362,-0.06281340187590188,-0.019505233111322524,300,300,32,32,0.2,0.0,-0.2,-0.18518518518518517,6,6,5,5
flat_theta,714,0.10674781176425913,0.025642527246145668,-0.08110528451811345,-0.07427331498512285,300,300,32,32,0.0,0.0,0.0,nan,6,6,6,6
flat_theta,715,0.12153586813513284,0.020760055916305916,-0.10077581221882692,-0.11618589155053097,300,300,32,32,0.0,0.0,0.0,nan,5,5,5,5
flat_theta,716,0.09643065268065268,0.04235842282717283,-0.05407222985347985,0.17042515486301812,300,300,32,32,0.0,0.0,0.0,nan,5,5,5,5
flat_theta,717,0.08291126765391471,0.02601148851148851,-0.0568997791424262,-0.10140114105609899,300,300,32,32,0.0,0.0,0.0,nan,5,5,5,5
flat_theta,718,0.10446987907925408,0.03659036276223776,-0.06787951631701632,0.0729359680648651,300,300,32,32,0.16666666666666666,0.16666666666666666,0.0,1.0,8,8,6,6
flat_theta,719,0.1164348672161172,0.02475311147186147,-0.09168175574425573,-0.0762681065365246,300,300,32,32,0.16666666666666666,0.16666666666666666,0.0,1.0,7,7,6,6
flat_theta,720,0.10118284493284493,0.02848800505050505,-0.07269483988233988,-0.039494960517439816,300,300,32,32,0.0,0.0,0.0,nan,9,9,8,8
flat_theta,721,0.10807235044367397,0.05217803030303031,-0.05589432014064366,0.2724211141961181,300,300,32,32,0.0,0.16666666666666666,0.16666666666666666,nan,6,6,6,6
flat_theta,722,0.10886986277611277,0.05163690476190476,-0.05723295801420801,0.26265061587017846,300,300,32,32,,,,,0,0,0,0
flat_theta,723,0.06918047995713436,0.027173520923520926,-0.042006959033613435,-0.10747238318855828,300,300,32,32,0.0,0.0,0.0,nan,2,2,2,2
flat_theta,724,0.10402253996003996,0.021274038461538462,-0.08274850149850149,-0.13708414662920143,300,300,32,32,0.0,0.0,0.0,nan,4,4,4,4
flat_theta,725,0.099153363997114,0.018012152777777776,-0.08114121121933622,-0.19495127255823222,300,300,32,32,0.0,0.0,0.0,nan,7,7,6,6
flat_theta,726,0.10950126262626261,0.017361111111111112,-0.09214015151515151,-0.1774909237595805,300,300,32,32,0.3333333333333333,0.0,-0.3333333333333333,-0.10344827586206898,4,4,3,3
flat_theta,727,0.08189159186401834,0.027554063583475348,-0.054337528280542995,-0.07298223220251245,300,300,32,32,0.0,0.0,0.0,nan,3,3,3,3
flat_theta,728,0.11504216269841269,0.036158806471306475,-0.07888335622710621,0.058583121776846846,300,300,32,32,0.0,0.0,0.0,nan,6,6,6,6
flat_theta,729,0.12680249183006537,0.01796875,-0.10883374183006536,-0.13899428204991182,300,300,32,32,0.0,0.0,0.0,nan,4,4,4,4
flat_theta,730,0.12320188492063491,0.03010912698412698,-0.09309275793650792,-0.012407282535401246,300,300,32,32,0.0,0.0,0.0,nan,4,4,4,4
flat_theta,731,0.10353641456582632,0.035243055555555555,-0.06829335901027077,0.05523936384919674,300,300,32,32,0.0,0.0,0.0,nan,6,6,6,6
flat_theta,732,0.08727036852036853,0.012423687423687423,-0.0748466810966811,-0.336061919504644,300,300,32,32,0.0,0.0,0.0,nan,5,5,5,5
flat_theta,733,0.08351984259612937,0.029812635281385284,-0.053707207314744085,-0.027498929539940008,300,300,32,32,0.0,0.0,0.0,nan,5,5,3,3
flat_theta,734,0.11184106691919192,0.02682291666666667,-0.08501815025252525,-0.05493268053855567,300,300,32,32,0.0,0.0,0.0,nan,3,3,3,3
flat_theta,735,0.10406065288877789,0.033396464646464646,-0.07066418824231324,0.029480090636510078,300,300,32,32,0.0,0.0,0.0,nan,5,5,5,5
flat_theta,736,0.09331120268620269,0.03253777472527472,-0.06077342796092797,0.020750076852136416,300,300,32,32,0.16666666666666666,0.0,-0.16666666666666666,-0.23076923076923078,7,7,6,6
flat_theta,737,0.12001921689421689,0.02453926282051282,-0.09547995407370408,-0.0755975710305536,300,300,32,32,0.0,0.0,0.0,nan,4,4,4,4
flat_theta,738,0.11481227106227106,0.037316849816849816,-0.07749542124542125,0.07260273972602739,300,300,32,32,0.0,0.0,0.0,nan,8,8,8,8
flat_theta,739,0.1258356227106227,0.01661706349206349,-0.10921855921855922,-0.15470571624510876,300,300,32,32,0.0,0.0,0.0,nan,4,4,4,4
flat_theta,740,0.11821771978021978,0.028044871794871796,-0.09017284798534798,-0.03685422836459361,300,300,32,32,0.0,0.0,0.0,nan,9,9,7,7
flat_theta,741,0.11826975108225109,0.03521825396825397,-0.08305149711399712,0.04560176188625469,300,300,32,32,0.0,0.0,0.0,nan,6,6,6,6
flat_theta,742,0.10395220588235293,0.02638888888888889,-0.07756331699346404,-0.06686332350049165,300,300,32,32,0.0,0.0,0.0,nan,6,6,6,6
flat_theta,743,0.09154144466644466,0.022607774170274167,-0.0689336704961705,-0.14334083181350077,300,300,32,32,0.0,0.0,0.0,nan,5,5,4,4
flat_theta,744,0.1197273212898213,0.027901785714285716,-0.09182553557553559,-0.037842627205526315,300,300,32,32,0.16666666666666666,0.0,-0.16666666666666666,-0.23076923076923078,6,6,6,6
flat_theta,745,0.07495594226679753,0.06982198631047315,-0.005133955956324376,0.8825341431838999,300,300,32,32,0.1,0.0,-0.1,-0.45454545454545453,11,11,10,10
flat_theta,746,0.06246617965367965,0.04289772727272727,-0.01956845238095238,0.37313109425785473,300,300,32,32,0.0,0.0,0.0,nan,6,6,6,6
flat_theta,747,0.037119850125364826,0.02524949009324009,-0.011870360032124737,-1.0222594748766205,300,300,32,32,0.0,0.0,0.0,nan,5,5,5,5
flat_theta,748,0.06532512626262627,0.03039772727272727,-0.034927398989898994,-0.025011579434923634,300,300,32,32,0.0,0.0,0.0,nan,7,7,7,7
flat_theta,749,0.09691922660672661,0.053131764069264065,-0.043787462537462546,0.33321184365863504,300,300,32,32,0.0,0.0,0.0,nan,3,3,2,2
flat_theta,750,0.1154275412087912,0.04549963924963925,-0.06992790195915195,0.16928077305435796,300,300,32,32,0.0,0.0,0.0,nan,8,8,7,7
flat_theta,751,0.10328386890886891,0.04624065170940171,-0.0570432171994672,0.20810560277369805,300,300,32,32,0.0,0.0,0.0,nan,8,8,5,5
flat_theta,752,0.09734666375291376,0.03091916763791764,-0.06642749611499613,-0.0050052808008449,300,300,32,32,0.2,0.0,-0.2,-0.18518518518518517,5,5,5,5
flat_theta,753,0.1064958479020979,0.02443181818181818,-0.08206402972027972,-0.09061206708778047,300,300,32,32,0.0,0.0,0.0,nan,6,6,5,5
flat_theta,754,0.10790667665667666,0.021106497668997668,-0.086800178987679,-0.1323237945264987,300,300,32,32,0.5,0.0,-0.5,-0.06666666666666667,4,4,2,2
flat_theta,755,0.13245313714063714,0.03243856837606838,-0.10001456876456877,0.01174438273011915,300,300,32,32,0.0,0.0,0.0,nan,5,5,3,3
flat_theta,756,0.09786706349206349,0.03454861111111111,-0.06331845238095238,0.049516008935219694,300,300,32,32,0.16666666666666666,0.16666666666666666,0.0,1.0,7,7,6,6
flat_theta,757,0.06316773504273504,0.03362713675213675,-0.02954059829059829,0.0744769874476987,300,300,32,32,0.0,0.0,0.0,nan,7,7,7,7
flat_theta,758,0.08612845487845487,0.030082417582417583,-0.056046037296037285,-0.021275788834951445,300,300,32,32,0.0,0.0,0.0,nan,6,6,6,6
flat_theta,759,0.1208041600964395,0.030562518568033274,-0.09024164152840623,-0.007676711290981773,300,300,32,32,0.1,0.1,0.0,1.0,11,11,10,10
flat_theta,760,0.11666215728715729,0.029750631313131312,-0.08691152597402597,-0.017554511377435206,300,300,32,32,0.14285714285714285,0.0,-0.14285714285714285,-0.28,8,8,7,7
flat_theta,761,0.10404434974747476,0.04177827380952381,-0.06226607593795095,0.14463037098410284,300,300,32,32,0.0,0.0,0.0,nan,6,6,6,6
flat_theta,762,0.09997465769524594,0.01566220238095238,-0.08431245531429356,-0.2268152092975199,300,300,32,32,0.0,0.0,0.0,nan,2,2,2,2
flat_theta,763,0.10318917193917193,0.01989200036075036,-0.08329717157842156,-0.15788338026539117,300,300,32,32,0.0,0.0,0.0,nan,7,7,7,7
flat_theta,764,0.09981060606060607,0.040873015873015874,-0.0589375901875902,0.14035780057879504,300,300,32,32,0.0,0.0,0.0,nan,4,4,4,4
flat_theta,765,0.12541772463647466,0.03132440476190476,-0.0940933198745699,0.0007901301873013709,300,300,32,32,0.2,0.0,-0.2,-0.18518518518518517,5,5,5,5
flat_theta,766,0.06788399764043146,0.028038194444444445,-0.03984580319598702,-0.08767281111605507,300,300,32,32,0.0,0.0,0.0,nan,7,7,7,7
flat_theta,767,0.09570360195360195,0.02784455128205128,-0.06785905067155067,-0.05283566185176418,300,300,32,32,0.0,0.0,0.0,nan,11,11,10,10
flat_theta,768,0.0987250163031413,0.02265625,-0.0760687663031413,-0.12736195514783327,300,300,32,32,0.0,0.0,0.0,nan,2,2,2,2
flat_theta,769,0.09470173923298923,0.03940972222222222,-0.05529201701076701,0.12859729805451722,300,300,32,32,0.0,0.0,0.0,nan,5,5,5,5
flat_theta,770,0.09968547077922077,0.033904897186147184,-0.06578057359307359,0.03879416851989126,300,300,32,32,0.125,0.0,-0.125,-0.3333333333333333,8,8,8,8
flat_theta,771,0.08918650793650792,0.043317099567099566,-0.04586940836940836,0.20828144458281447,300,300,32,32,0.0,0.2,0.2,nan,5,5,5,5
flat_theta,772,0.10664699883449884,0.03809862012987013,-0.06854837870462871,0.0908341211949733,300,300,32,32,0.14285714285714285,0.0,-0.14285714285714285,-0.28,7,7,7,7
flat_theta,773,0.1100591963183875,0.03560267857142857,-0.07445651774695893,0.055230592047200176,300,300,32,32,0.0,0.0,0.0,nan,5,5,4,4
flat_theta,774,0.11395652958152958,0.014635854341736693,-0.09932067523979288,-0.20088070122547688,300,300,32,32,0.14285714285714285,0.14285714285714285,0.0,1.0,7,7,7,7
flat_theta,775,0.11231945138195139,0.03295558608058608,-0.0793638653013653,0.021038579286177316,300,300,32,32,0.5,0.5,0.0,1.0,2,2,2,2
flat_theta,776,0.09617660984848485,0.015104166666666665,-0.08107244318181818,-0.24867821330902465,300,300,32,32,0.2,0.0,-0.2,-0.18518518518518517,5,5,5,5
flat_theta,777,0.07418323863636364,0.027971117424242423,-0.04621212121212122,-0.07637165701681833,300,300,32,32,0.25,0.0,-0.25,-0.14285714285714285,5,5,4,4
flat_theta,778,0.11195383107389686,0.035293786075036075,-0.07666004499886078,0.050106494589251434,300,300,32,32,0.0,0.0,0.0,nan,6,6,6,6
flat_theta,779,0.09937319624819625,0.029592803030303032,-0.06978039321789323,-0.024326471172304208,300,300,32,32,0.0,0.0,0.0,nan,7,7,7,7
flat_theta,780,0.10727491462785581,0.033148448773448774,-0.07412646585440703,0.024971402897875476,300,300,32,32,0.0,0.0,0.0,nan,7,7,5,5
flat_theta,781,0.08117689602064602,0.02003586691086691,-0.061141029109779116,-0.2246110610300261,300,300,32,32,0.25,0.0,-0.25,-0.14285714285714285,4,4,4,4
flat_theta,782,0.08691829004329005,0.03470982142857143,-0.05220846861471862,0.0621506682867558,300,300,32,32,0.0,0.25,0.25,nan,4,4,4,4
flat_theta,783,0.08578643578643579,0.03380074786324786,-0.051985687923187925,0.04677144419992109,300,300,32,32,0.25,0.0,-0.25,-0.14285714285714285,4,4,4,4
flat_theta,784,0.12002012744200244,0.03125,-0.08877012744200244,0.0,300,300,32,32,0.16666666666666666,0.0,-0.16666666666666666,-0.23076923076923078,6,6,6,6
flat_theta,785,0.06403648434898435,0.03438887501387501,-0.029647609335109334,0.09573685853183728,300,300,32,32,0.0,0.0,0.0,nan,2,2,2,2
flat_theta,786,0.12058328184972922,0.059562139249639254,-0.061021142600089964,0.31692711454689576,300,300,32,32,0.2,0.0,-0.2,-0.18518518518518517,6,6,5,5
flat_theta,787,0.10280587468087468,0.03820719211344211,-0.06459868256743256,0.09722740647738341,300,300,32,32,0.0,0.3333333333333333,0.3333333333333333,nan,4,4,3,3
flat_theta,788,0.09587912087912087,0.03467261904761905,-0.06120650183150182,0.05295784626284098,300,300,32,32,0.0,0.0,0.0,nan,6,6,5,5
flat_theta,789,0.0763967803030303,0.028075396825396823,-0.048321383477633484,-0.07031737708192878,300,300,32,32,0.125,0.0,-0.125,-0.3333333333333333,8,8,8,8
flat_theta,790,0.0839114010989011,0.021651785714285714,-0.06225961538461539,-0.18226279752200847,300,300,32,32,0.0,0.0,0.0,nan,4,4,4,4
flat_theta,791,0.1138410200910201,0.05278566919191919,-0.061055350899100906,0.26075073498530027,300,300,32,32,0.25,0.0,-0.25,-0.14285714285714285,4,4,4,4
flat_theta,792,0.10114442848817849,0.013158716283716284,-0.0879857122044622,-0.2588372794169647,300,300,32,32,0.0,0.0,0.0,nan,3,3,2,2
flat_theta,793,0.09167395104895104,0.037603195415695415,-0.05407075563325563,0.10514366083986337,300,300,32,32,0.0,0.0,0.0,nan,5,5,5,5
flat_theta,794,0.06911586677211677,0.021651785714285714,-0.04746408105783106,-0.2534793233039659,300,300,32,32,0.16666666666666666,0.0,-0.16666666666666666,-0.23076923076923078,6,6,6,6
flat_theta,795,0.10689466783216783,0.030792297979797982,-0.07610236985236984,-0.006050684513778519,300,300,32,32,0.0,0.0,0.0,nan,3,3,3,3
flat_theta,796,0.11354548229548228,0.01750801282051282,-0.09603746947496947,-0.16698349406528193,300,300,32,32,0.16666666666666666,0.0,-0.16666666666666666,-0.23076923076923078,6,6,6,6
flat_theta,797,0.10484255328005328,0.0527893981018981,-0.052053155178155175,0.29268447882125864,300,300,32,32,0.0,0.2,0.2,nan,5,5,5,5
flat_theta,798,0.07264723124098124,0.03133315826330532,-0.04131407297767592,0.0020087880472305407,300,300,32,32,0.0,0.0,0.0,nan,7,7,7,7
flat_theta,799,0.15279850357975355,0.018592171717171715,-0.13420633186258185,-0.10413808405730723,300,300,32,32,0.14285714285714285,0.0,-0.14285714285714285,-0.28,8,8,7,7
